Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Martim Fernandes,POR,DF,19,Porto,Portugal Primera,0.00,0.11,0.11,0.00,0.00,0.00,0.68,0.11,0.00,0.00,0.14,0.14,2.38,3.75,3.40,Shooting,Per 90,0.23,0.11,50.0%,0.00,0.00,20.50,0.00,0.02,0.00,0.00,Passing,44.60,55.04,81.0%,766.65,221.08,22.36,24.29,92.1%,17.59,21.79,80.7%,3.97,6.47,61.4%,0.10,1.25,2.61,1.59,0.79,Pass Types,45.40,9.19,1.70,0.00,0.45,2.61,7.49,0.00,0.00,0.00,0.00,0.45,1.59,Goal and Shot Creation,1.93,1.59,0.00,0.11,0.00,0.11,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Defense,1.82,1.36,1.25,0.23,0.34,1.13,1.59,71.4%,0.45,1.70,0.11,0.45,2.27,3.06,0.00,Possession,65.15,3.06,19.52,30.42,15.66,1.13,65.15,1.59,0.91,57.1%,0.68,42.9%,34.62,170.81,88.18,1.13,0.11,1.02,0.68,41.08,Miscellaneous Stats,0.11,0.91,1.48,0.00,0.00,0.00,0.00,4.31,1.70,0.79,68.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Fernandes,POR,"MF,FW",20,Braga,Portugal Primera,0.25,0.17,0.42,0.25,0.00,0.00,0.17,0.00,0.26,0.26,0.11,0.37,5.60,3.82,11.88,Shooting,Per 90,3.39,1.78,52.5%,0.08,0.14,19.50,0.00,0.08,-0.01,-0.01,Passing,31.56,43.26,72.9%,547.38,123.93,15.27,18.32,83.3%,12.38,16.20,76.4%,3.22,6.36,50.7%,0.17,1.53,2.04,1.53,0.08,Pass Types,39.44,3.65,0.59,0.00,0.68,5.77,1.02,2.04,1.70,0.08,0.08,0.17,1.10,Goal and Shot Creation,4.58,2.54,0.76,0.34,0.59,0.25,0.08,0.59,0.34,0.00,0.00,0.08,0.08,0.08,Defense,2.04,1.19,0.85,0.59,0.59,0.85,1.27,66.7%,0.42,1.10,0.00,0.76,2.80,0.93,0.00,Possession,58.53,0.68,5.09,20.87,34.10,5.17,58.53,4.58,2.29,50.0%,1.87,40.7%,36.48,260.92,150.48,2.71,2.46,2.46,1.10,38.68,Miscellaneous Stats,0.00,1.02,2.29,0.17,0.08,0.00,0.00,5.34,0.93,1.44,39.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
André Ferreira,POR,GK,29,Moreirense,Portugal Primera,,,,,,0.50,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,5.75,3.75,73.9%,0.13,0.38,0.50,0.25,25.0%,0.50,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.25,0.00,2.00,0.28,0.00,3.13,12.75,24.5%,33.50,4.75,30.2%,30.1,4.63,56.8%,42.6,14.75,0.88,5.9%,0.75,12.1
Marcelo dos Santos Ferreira,BRA,DF,36,Moreirense,Portugal Primera,0.08,0.00,0.08,0.08,0.00,0.00,0.30,0.00,0.08,0.08,0.02,0.10,0.04,1.16,0.11,Shooting,Per 90,0.45,0.15,33.3%,0.17,0.50,9.90,0.00,0.18,0.00,0.00,Passing,42.41,50.40,84.2%,869.55,287.21,10.65,12.04,88.5%,26.74,28.58,93.6%,4.46,8.55,52.2%,0.02,0.30,1.31,0.00,0.00,Pass Types,47.48,2.81,2.29,0.00,0.19,0.00,0.04,0.00,0.00,0.00,0.00,0.11,0.30,Goal and Shot Creation,0.56,0.53,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.35,0.75,1.09,0.23,0.04,0.90,1.43,63.2%,0.53,1.13,0.83,1.01,2.36,8.06,0.19,Possession,63.60,10.50,42.45,19.58,1.73,1.35,63.60,0.08,0.04,50.0%,0.00,0.0%,31.91,132.90,72.19,0.11,0.00,0.19,0.00,39.30,Miscellaneous Stats,0.00,1.24,1.01,0.00,0.00,0.08,0.00,2.03,2.40,1.58,60.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Ferreira,POR,"MF,FW",28,Santa Clara,Portugal Primera,0.00,0.14,0.14,0.00,0.00,0.00,0.28,0.00,0.09,0.09,0.06,0.15,0.42,2.60,2.56,Shooting,Per 90,1.07,0.23,21.7%,0.00,0.00,18.80,0.00,0.08,-0.09,-0.09,Passing,19.71,29.10,67.7%,321.83,101.34,9.86,12.51,78.8%,7.39,10.60,69.7%,1.67,3.44,48.6%,0.04,0.42,2.18,0.28,0.14,Pass Types,28.31,0.56,0.37,0.19,0.14,1.26,0.19,0.00,0.00,0.00,0.00,0.23,1.49,Goal and Shot Creation,1.44,0.93,0.05,0.00,0.19,0.23,0.05,0.19,0.09,0.00,0.00,0.05,0.05,0.00,Defense,2.98,2.00,1.21,1.44,0.33,1.35,2.32,58.0%,0.98,1.72,0.23,1.39,4.37,2.70,0.00,Possession,41.89,2.51,11.20,21.38,9.81,1.16,41.89,0.93,0.37,40.0%,0.56,60.0%,16.64,64.90,21.34,0.42,0.00,1.02,0.28,20.64,Miscellaneous Stats,0.00,1.49,0.79,0.00,0.00,0.00,0.00,4.46,1.39,0.88,61.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Figueiredo,BRA,"FW,MF",24,Alverca,Portugal Primera,0.18,0.18,0.37,0.18,0.00,0.00,0.18,0.00,0.11,0.11,0.16,0.27,2.01,1.10,5.67,Shooting,Per 90,1.83,0.91,50.0%,0.10,0.20,20.70,0.00,0.06,+0.07,+0.07,Passing,19.57,30.91,63.3%,315.55,87.99,8.78,12.26,71.6%,6.59,9.70,67.9%,2.20,4.76,46.2%,0.16,2.01,0.91,1.65,1.10,Pass Types,26.34,3.84,1.10,0.00,0.37,3.66,0.37,1.46,0.73,0.18,0.00,0.73,0.55,Goal and Shot Creation,3.11,2.56,0.18,0.18,0.00,0.18,0.00,0.37,0.37,0.00,0.00,0.00,0.00,0.00,Defense,1.28,0.91,0.55,0.73,0.00,0.55,1.83,30.0%,1.28,0.73,0.18,1.10,2.38,1.10,0.00,Possession,44.27,1.10,7.13,18.48,19.39,1.46,44.27,3.11,1.46,47.1%,1.46,47.1%,23.78,163.35,74.45,3.11,0.00,3.48,1.46,30.55,Miscellaneous Stats,0.00,0.55,3.48,0.00,0.00,0.00,0.00,2.20,2.01,1.28,61.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Fonseca Morais,POR,"FW,MF",22,Casa Pia,Portugal Primera,0.24,0.00,0.24,0.24,0.00,0.08,0.08,0.00,0.20,0.13,0.16,0.29,2.22,3.89,4.92,Shooting,Per 90,2.06,0.87,42.3%,0.12,0.27,21.60,0.00,0.07,+0.04,+0.10,Passing,18.81,27.38,68.7%,313.97,118.89,9.21,11.83,77.9%,6.67,9.05,73.7%,1.98,3.81,52.1%,0.17,1.35,2.78,1.43,0.32,Pass Types,24.52,2.62,0.79,0.40,0.32,2.06,0.48,0.48,0.24,0.16,0.00,0.24,0.79,Goal and Shot Creation,2.86,2.06,0.24,0.24,0.16,0.16,0.00,0.16,0.00,0.00,0.16,0.00,0.00,0.00,Defense,1.51,1.11,0.48,0.63,0.40,0.71,1.75,40.9%,1.03,0.87,0.08,0.63,2.14,0.48,0.08,Possession,38.25,0.40,4.68,17.54,16.75,2.62,38.17,3.65,1.43,39.1%,1.83,50.0%,20.95,122.78,60.24,0.79,0.71,1.83,1.19,25.48,Miscellaneous Stats,0.00,1.59,1.98,0.40,0.00,0.00,0.00,3.73,0.08,0.95,7.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
José Fontán,ESP,DF,25,Arouca,Portugal Primera,0.07,0.00,0.07,0.07,0.00,0.00,0.46,0.11,0.06,0.06,0.01,0.06,0.50,3.04,0.67,Shooting,Per 90,0.53,0.14,26.7%,0.13,0.50,12.90,0.00,0.11,+0.01,+0.01,Passing,51.64,60.02,86.0%,984.73,383.89,17.31,18.55,93.3%,28.91,31.22,92.6%,4.88,8.85,55.2%,0.02,0.18,3.08,0.11,0.04,Pass Types,57.55,2.37,1.77,0.07,0.39,0.46,0.39,0.00,0.00,0.00,0.00,0.11,0.67,Goal and Shot Creation,0.74,0.60,0.00,0.00,0.11,0.04,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Defense,0.99,0.60,0.50,0.46,0.04,0.28,0.85,33.3%,0.57,1.38,0.71,1.13,2.12,6.72,0.04,Possession,71.92,9.31,37.94,32.21,2.12,0.57,71.92,0.32,0.28,88.9%,0.04,11.1%,41.02,206.40,121.04,0.39,0.00,0.42,0.04,49.02,Miscellaneous Stats,0.11,1.63,0.57,0.04,0.00,0.04,0.00,4.00,2.48,1.38,64.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
José Fonte,POR,DF,42,Casa Pia,Portugal Primera,0.04,0.00,0.04,0.04,0.00,0.00,0.18,0.04,0.04,0.04,0.01,0.05,0.22,1.72,0.25,Shooting,Per 90,0.47,0.22,46.2%,0.08,0.17,10.00,0.00,0.09,-0.01,-0.01,Passing,35.03,40.92,85.6%,682.02,246.68,11.39,12.65,90.1%,19.37,21.05,92.0%,3.74,6.07,61.5%,0.01,0.14,1.51,0.14,0.00,Pass Types,37.87,2.95,1.98,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.11,0.36,Goal and Shot Creation,0.57,0.47,0.04,0.04,0.04,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Defense,0.72,0.43,0.50,0.22,0.00,0.29,0.54,53.3%,0.25,1.33,0.97,0.97,1.69,7.33,0.14,Possession,53.10,8.95,32.37,18.93,2.01,1.22,53.10,0.29,0.14,50.0%,0.11,37.5%,25.01,108.43,49.54,0.00,0.00,0.50,0.00,30.25,Miscellaneous Stats,0.00,0.79,0.50,0.00,0.00,0.04,0.00,2.91,3.02,1.11,73.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Fontes,BRA,GK,23,Tondela,Portugal Primera,,,,,,0.24,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,5.06,3.41,70.9%,0.18,0.18,0.65,0.12,11.8%,0.24,0.00,0.00,0.0%,Advanced Goalkeeping,0.00,0.18,0.06,1.72,0.31,+0.07,4.29,14.76,29.1%,25.53,4.06,40.6%,38.6,7.59,58.1%,46.5,15.88,0.76,4.8%,1.41,15.1
Lucas França,BRA,GK,29,Nacional,Portugal Primera,,,,,,0.26,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,4.96,3.48,74.6%,0.30,0.17,0.52,0.17,17.4%,0.22,0.00,0.04,0.0%,Advanced Goalkeeping,0.00,0.17,0.00,1.44,0.26,-0.03,5.43,16.43,33.1%,19.87,2.83,48.6%,39.4,8.78,77.2%,52.3,14.43,0.65,4.5%,0.96,12.5
Iván Fresneda,ESP,DF,21,Sporting CP,Portugal Primera,0.21,0.00,0.21,0.21,0.00,0.00,0.32,0.00,0.13,0.13,0.09,0.21,2.79,4.50,6.38,Shooting,Per 90,0.75,0.38,50.0%,0.29,0.57,14.00,0.00,0.17,+0.09,+0.09,Passing,42.29,51.83,81.6%,678.35,187.08,20.96,24.01,87.3%,18.17,20.74,87.6%,2.30,3.81,60.6%,0.09,0.70,2.36,0.75,0.43,Pass Types,42.67,9.17,0.70,0.11,0.16,2.79,8.47,0.00,0.00,0.00,0.00,0.00,1.29,Goal and Shot Creation,1.39,1.23,0.05,0.05,0.00,0.05,0.00,0.11,0.05,0.00,0.00,0.00,0.05,0.00,Defense,2.41,1.45,1.02,0.80,0.59,1.18,2.04,57.9%,0.86,1.61,0.32,0.80,3.22,2.09,0.05,Possession,64.11,2.41,14.69,30.18,19.67,1.82,64.11,2.04,0.48,23.7%,1.50,73.7%,33.82,201.39,105.60,1.55,0.38,1.45,0.64,37.84,Miscellaneous Stats,0.00,1.23,0.96,0.05,0.00,0.00,0.00,4.02,0.64,0.96,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Froholdt,DEN,MF,19,Porto,Portugal Primera,0.10,0.14,0.24,0.10,0.00,0.00,0.05,0.00,0.11,0.11,0.12,0.23,2.11,2.83,3.69,Shooting,Per 90,0.81,0.24,29.4%,0.12,0.40,14.10,0.00,0.14,-0.01,-0.01,Passing,23.61,28.16,83.8%,329.73,66.00,13.41,15.18,88.3%,9.15,9.82,93.2%,0.24,0.81,29.4%,0.06,0.91,2.01,0.29,0.05,Pass Types,27.45,0.48,0.24,0.05,0.00,0.67,0.19,0.05,0.00,0.00,0.00,0.24,1.01,Goal and Shot Creation,2.11,1.53,0.00,0.34,0.10,0.10,0.05,0.24,0.14,0.00,0.00,0.05,0.05,0.00,Defense,1.58,0.91,0.57,0.77,0.24,0.77,2.06,37.2%,1.29,1.29,0.29,0.96,2.54,0.91,0.05,Possession,39.99,1.48,8.09,19.69,13.27,2.44,39.99,2.39,1.10,46.0%,1.01,42.0%,23.09,159.02,82.82,1.68,0.81,2.01,1.25,24.95,Miscellaneous Stats,0.00,1.48,1.44,0.00,0.05,0.00,0.00,4.65,1.10,1.15,48.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taichi Fukui,JPN,MF,21,Arouca,Portugal Primera,0.08,0.12,0.19,0.08,0.00,0.00,0.23,0.04,0.03,0.03,0.04,0.07,1.16,4.64,1.51,Shooting,Per 90,0.73,0.15,21.1%,0.11,0.50,27.00,0.08,0.04,+0.05,+0.05,Passing,35.97,43.16,83.3%,607.72,160.08,16.71,18.37,90.9%,15.70,17.40,90.2%,2.94,5.22,56.3%,0.04,0.73,3.29,0.46,0.00,Pass Types,41.46,1.59,0.85,0.19,0.35,0.70,0.27,0.39,0.23,0.15,0.00,0.12,0.62,Goal and Shot Creation,2.48,2.01,0.08,0.12,0.04,0.19,0.04,0.31,0.27,0.00,0.04,0.00,0.00,0.00,Defense,2.01,1.43,0.70,1.01,0.31,1.04,1.86,56.3%,0.81,0.70,0.08,0.89,2.90,1.55,0.04,Possession,52.48,2.13,12.14,32.37,8.55,0.39,52.48,1.35,0.70,51.4%,0.50,37.1%,29.20,138.27,69.11,0.81,0.00,1.32,0.62,35.66,Miscellaneous Stats,0.00,1.04,1.28,0.00,0.00,0.00,0.04,5.30,0.50,0.70,41.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
García,BRA,DF,24,Famalicão,Portugal Primera,0.00,0.12,0.12,0.00,0.00,0.00,0.25,0.00,0.01,0.01,0.09,0.10,2.16,3.70,3.89,Shooting,Per 90,0.62,0.19,30.0%,0.00,0.00,27.10,0.00,0.02,-0.01,-0.01,Passing,36.42,53.58,68.0%,759.38,304.44,13.58,16.11,84.3%,15.86,21.54,73.6%,6.60,13.46,49.1%,0.10,1.54,3.52,1.42,0.99,Pass Types,39.88,13.27,0.68,0.19,0.80,3.89,12.59,0.00,0.00,0.00,0.00,0.43,0.93,Goal and Shot Creation,3.33,2.65,0.43,0.12,0.00,0.12,0.00,0.19,0.12,0.06,0.00,0.00,0.00,0.00,Defense,2.16,1.42,1.36,0.49,0.31,1.30,2.04,63.6%,0.74,1.30,0.37,1.05,3.21,2.59,0.06,Possession,64.14,2.65,19.63,29.38,15.68,0.68,64.14,1.85,0.80,43.3%,0.74,40.0%,31.36,164.75,92.96,1.91,0.00,0.99,0.62,34.32,Miscellaneous Stats,0.00,0.86,1.30,0.06,0.00,0.00,0.00,4.07,0.62,0.62,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago García,ESP,"MF,FW",24,Gil Vicente FC,Portugal Primera,0.19,0.00,0.19,0.19,0.00,0.00,0.28,0.00,0.10,0.10,0.06,0.16,1.23,4.16,3.49,Shooting,Per 90,1.84,0.61,33.3%,0.10,0.31,18.00,0.00,0.06,+0.09,+0.09,Passing,26.54,36.31,73.1%,413.59,125.32,14.45,17.57,82.3%,8.45,11.62,72.8%,2.27,3.97,57.1%,0.09,0.80,3.16,0.57,0.05,Pass Types,32.06,4.20,0.94,0.14,0.19,0.80,3.12,0.05,0.00,0.00,0.00,0.05,0.94,Goal and Shot Creation,2.79,1.75,0.28,0.14,0.33,0.19,0.09,0.19,0.05,0.05,0.00,0.05,0.05,0.00,Defense,1.18,0.94,0.52,0.43,0.24,0.38,1.51,25.0%,1.13,1.09,0.14,0.43,1.61,1.18,0.09,Possession,48.68,1.37,7.08,23.66,18.27,2.60,48.68,2.46,1.32,53.8%,1.04,42.3%,24.32,116.49,56.24,1.23,0.14,2.31,1.70,29.94,Miscellaneous Stats,0.00,1.42,2.08,0.05,0.05,0.00,0.00,4.49,2.27,2.55,47.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
André Geraldes,POR,"DF,MF",34,Casa Pia,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.02,0.02,0.58,2.61,1.50,Shooting,Per 90,0.05,0.05,100.0%,0.00,0.00,16.50,0.00,0.06,0.00,0.00,Passing,30.26,38.09,79.4%,588.05,210.84,9.67,10.83,89.3%,17.30,20.35,85.0%,3.00,5.61,53.4%,0.03,0.29,2.61,0.34,0.19,Pass Types,31.42,6.62,0.92,0.00,0.15,1.02,5.41,0.05,0.05,0.00,0.00,0.05,0.34,Goal and Shot Creation,0.97,0.63,0.24,0.05,0.00,0.05,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.00,Defense,1.06,0.39,0.58,0.48,0.00,0.53,0.92,57.9%,0.39,0.73,0.39,0.53,1.60,3.92,0.15,Possession,46.45,4.30,20.59,19.91,6.04,0.53,46.45,0.73,0.44,60.0%,0.24,33.3%,21.75,101.02,46.16,0.19,0.05,1.02,0.24,25.62,Miscellaneous Stats,0.00,1.26,0.58,0.05,0.00,0.00,0.00,3.05,0.58,0.87,40.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ismaël Gharbi,TUN,MF,21,Braga,Portugal Primera,0.20,0.31,0.51,0.20,0.00,0.00,0.20,0.00,0.13,0.13,0.09,0.22,2.65,3.78,9.08,Shooting,Per 90,2.04,0.71,35.0%,0.10,0.29,19.10,0.00,0.07,+0.07,+0.07,Passing,30.92,42.35,73.0%,526.22,115.92,16.12,18.67,86.3%,9.59,12.24,78.3%,3.88,7.65,50.7%,0.09,1.33,1.84,1.22,0.00,Pass Types,36.33,5.82,1.63,0.10,0.71,6.53,0.92,3.27,2.04,0.71,0.00,0.20,1.63,Goal and Shot Creation,3.47,1.73,0.82,0.20,0.31,0.41,0.00,0.71,0.31,0.20,0.00,0.00,0.20,0.00,Defense,2.35,1.43,0.41,1.02,0.92,1.22,3.37,36.4%,2.14,1.63,0.00,0.41,2.76,0.61,0.00,Possession,57.55,0.41,4.39,22.24,31.73,3.37,57.55,3.88,1.53,39.5%,1.94,50.0%,33.06,169.80,77.55,2.04,1.22,2.86,1.94,38.16,Miscellaneous Stats,0.00,1.53,2.45,0.00,0.10,0.00,0.00,5.20,0.10,0.51,16.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
André Gomes,POR,GK,21,Alverca,Portugal Primera,,,,,,0.25,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,4.19,2.69,65.7%,0.38,0.13,0.50,0.31,31.3%,0.13,0.06,0.06,33.3%,Advanced Goalkeeping,0.06,0.13,0.13,1.41,0.33,-0.03,3.25,13.00,25.0%,18.63,3.50,49.0%,41.6,6.75,57.4%,45.0,17.19,0.88,5.1%,0.31,9.1
José Gomes,POR,DF,29,Nacional,Portugal Primera,0.12,0.16,0.29,0.12,0.00,0.00,0.08,0.00,0.08,0.08,0.12,0.21,1.44,1.93,4.23,Shooting,Per 90,0.70,0.33,47.1%,0.18,0.38,15.30,0.00,0.12,+0.04,+0.04,Passing,20.59,32.88,62.6%,367.07,152.18,9.04,11.30,80.0%,9.45,13.85,68.2%,1.81,5.34,33.8%,0.08,1.03,1.60,0.95,0.53,Pass Types,24.12,8.67,0.29,0.00,0.12,3.74,8.38,0.00,0.00,0.00,0.00,0.08,0.62,Goal and Shot Creation,1.68,1.36,0.12,0.08,0.12,0.00,0.00,0.21,0.16,0.00,0.00,0.04,0.00,0.00,Defense,1.11,0.66,0.70,0.33,0.08,0.49,0.95,52.2%,0.45,1.03,0.41,0.74,1.85,4.27,0.08,Possession,45.12,3.33,16.23,15.95,13.19,1.44,45.12,1.73,0.53,31.0%,0.99,57.1%,16.73,88.40,47.79,0.66,0.29,1.36,0.37,19.44,Miscellaneous Stats,0.00,0.82,0.58,0.12,0.00,0.04,0.00,2.96,1.32,0.99,57.1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Gomes,BRA,FW,19,Porto,Portugal Primera,0.41,0.00,0.41,0.41,0.00,0.00,0.31,0.00,0.32,0.32,0.07,0.39,3.72,3.10,10.84,Shooting,Per 90,2.99,1.24,41.4%,0.14,0.33,19.70,0.00,0.11,+0.09,+0.09,Passing,17.65,29.93,59.0%,323.05,91.86,7.53,10.32,73.0%,7.95,13.00,61.1%,1.86,3.72,50.0%,0.08,0.93,1.24,0.93,0.10,Pass Types,27.25,2.37,0.41,0.21,0.10,4.85,1.14,0.83,0.21,0.10,0.00,0.31,1.65,Goal and Shot Creation,3.20,1.65,0.10,0.72,0.41,0.21,0.10,0.41,0.21,0.00,0.10,0.00,0.00,0.10,Defense,2.58,1.65,0.41,0.93,1.24,1.65,3.41,48.5%,1.75,1.75,0.10,0.41,2.99,0.31,0.00,Possession,45.10,0.21,4.03,14.55,27.45,4.33,45.10,5.06,1.86,36.7%,2.68,53.1%,26.22,192.90,109.92,2.58,1.03,2.37,1.45,28.38,Miscellaneous Stats,0.00,2.37,0.93,0.21,0.00,0.00,0.00,4.03,0.10,1.65,5.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergi Gómez,ESP,DF,33,Alverca,Portugal Primera,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.02,0.02,0.08,0.42,0.00,Shooting,Per 90,0.00,0.00,,,,,0.00,,0.00,0.00,Passing,35.72,40.57,88.0%,663.04,211.87,12.38,12.88,96.1%,21.33,22.00,97.0%,1.84,5.44,33.8%,0.05,0.08,1.00,0.00,0.00,Pass Types,38.81,1.76,1.67,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,Goal and Shot Creation,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.50,0.25,0.42,0.08,0.00,0.17,0.33,50.0%,0.17,0.50,0.33,0.67,1.17,5.44,0.17,Possession,48.76,6.94,29.94,18.40,0.67,0.50,48.76,0.00,0.00,,0.00,,28.27,96.11,39.15,0.00,0.00,0.33,0.00,32.54,Miscellaneous Stats,0.00,0.42,0.17,0.00,0.00,0.08,0.00,1.76,0.92,0.67,57.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
